Date,Last Price
3/31/10,88.65
3/30/10,87.75
3/29/10,87.47
3/26/10,86.65
3/25/10,87.33
3/24/10,87.39
3/23/10,88.08
3/22/10,88.21
3/19/10,87.73
3/18/10,88.97
3/17/10,89.38
3/16/10,88.92
3/15/10,88.43
3/12/10,89.76
3/11/10,90.95
3/10/10,91.07
3/9/10,91.24
3/8/10,91.84
3/5/10,91.22
3/4/10,90.23
3/3/10,90.14
3/2/10,89.23
3/1/10,88.53
2/26/10,88.65
2/25/10,87.88
2/24/10,89.14
2/23/10,88.57
2/22/10,89.84
2/19/10,89.24
2/18/10,90.34
2/17/10,90.12
2/16/10,90.23
2/12/10,88.4
2/11/10,89.09
2/10/10,88.4
2/9/10,88.25
2/8/10,86.48
2/5/10,86.15
2/4/10,88.34
2/3/10,91.33
2/2/10,90.87
2/1/10,89.83
1/29/10,88.51
1/28/10,89.33
1/27/10,89.56
1/26/10,90.4
1/25/10,91.16
1/22/10,90.24
1/21/10,92.05
1/20/10,93.65
1/19/10,94.64
1/15/10,94.15
1/14/10,95.39
1/13/10,95.51
1/12/10,96.21
1/11/10,97.4
1/8/10,97.52
1/7/10,96.71
1/6/10,97.24
1/5/10,95.92
1/4/10,95.59
12/31/09,94.04
12/30/09,94.59
12/29/09,94.29
12/28/09,94.01
12/24/09,93.97
12/23/09,93.19
12/22/09,92.6
12/21/09,92.12
12/18/09,92.71
12/17/09,91.89
12/16/09,92.38
12/15/09,91.15
12/14/09,91.23
12/11/09,91.65
12/10/09,92.07
12/9/09,92.66
12/8/09,95.01
12/7/09,96.28
12/4/09,96.97
12/3/09,97.73
12/2/09,96.19
12/1/09,96.8
11/30/09,96.4
11/27/09,94.62
11/25/09,95.33
11/24/09,93.08
11/23/09,94.32
11/20/09,94.63
11/19/09,94.57
11/18/09,95.66
11/17/09,95.03
11/16/09,94.47
11/13/09,92.39
11/12/09,92.88
11/11/09,94.17
11/10/09,93.36
11/9/09,93.86
11/6/09,92.29
11/5/09,93.93
11/4/09,94.9
11/3/09,93.94
11/2/09,93.46
10/30/09,91.84
10/29/09,93.74
10/28/09,91.51
10/27/09,93.25
10/26/09,92.88
10/23/09,93.95
10/22/09,94.13
10/21/09,94.36
10/20/09,92.45
10/19/09,92.89
10/16/09,92.44
10/15/09,91.6
10/14/09,90.56
10/13/09,90.67
10/12/09,89.89
10/9/09,88.76
10/8/09,88.05
10/7/09,85.66
10/6/09,86.27
10/5/09,85.87
10/2/09,85.55
10/1/09,86.09
9/30/09,86.3
9/29/09,84.15
9/28/09,84.03
9/25/09,83.44
9/24/09,83.41
9/23/09,85.14
9/22/09,86.66
9/21/09,85.56
9/18/09,87.77
9/17/09,87.85
9/16/09,87.14
9/15/09,85.81
9/14/09,84.88
9/11/09,84.36
9/10/09,85.88
